continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_vaccinations,people_vaccinated,people_fully_vaccinated,population_density,median_age,gdp_per_capita,life_expectancy,human_development_index,population,death_rate,vaccination_rate,fully_vaccinated_rate
Europe,United Kingdom,2021-03-31,4418220.0,4196.0,152397.0,71.0,35660902.0,31147444.0,4513458.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.4492850061789593,46.138253460253026,6.6857193542496365
Europe,United Kingdom,2021-04-01,4421999.0,3779.0,152453.0,56.0,36277136.0,31318262.0,4958874.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.4476036742658693,46.39128366650602,7.34550756362091
Europe,United Kingdom,2021-04-02,4425965.0,3966.0,152526.0,73.0,36631187.0,31425682.0,5205505.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.4461637179688496,46.55040334215903,7.710838458482
Europe,United Kingdom,2021-04-03,4429639.0,3674.0,152589.0,63.0,36917986.0,31533568.0,5384418.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.444727662908874,46.7102132967997,7.9758596698961455
Europe,United Kingdom,2021-04-04,4432386.0,2747.0,152639.0,50.0,37013749.0,31581623.0,5432126.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.4437208311730974,46.78139646579528,8.046528832864437
Europe,United Kingdom,2021-04-05,4434894.0,2508.0,152681.0,42.0,37119083.0,31622367.0,5496716.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.442720389709427,46.841749957368606,8.142205055638858
Europe,United Kingdom,2021-04-06,4437306.0,2412.0,152734.0,53.0,37391103.0,31707594.0,5683509.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.442043438068053,46.96799546655572,8.418898795857189
Europe,United Kingdom,2021-04-07,4440050.0,2744.0,152779.0,45.0,37899029.0,31807124.0,6091905.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.4409297192599184,47.11542780055073,9.023849820414885
Europe,United Kingdom,2021-04-08,4443363.0,3313.0,152824.0,45.0,38444540.0,31903366.0,6541174.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.4393768863808787,47.25798966821222,9.689345422360086
Europe,United Kingdom,2021-04-09,4446616.0,3253.0,152870.0,46.0,39001554.0,32010244.0,6991310.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.4378952443835944,47.4163064871886,10.356125298730824
Europe,United Kingdom,2021-04-10,4449763.0,3147.0,152931.0,61.0,39587893.0,32121353.0,7466540.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.436834725804498,47.58089062461301,11.060076550458446
Europe,United Kingdom,2021-04-11,4452716.0,2953.0,152969.0,38.0,39846781.0,32190576.0,7656205.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.435408860569594,47.68342964255873,11.341024542291706
Europe,United Kingdom,2021-04-12,4455096.0,2380.0,153012.0,43.0,40107877.0,32250481.0,7857396.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.434538784349428,47.77216604332203,11.63904582942916
Europe,United Kingdom,2021-04-13,4457472.0,2376.0,153053.0,41.0,40496685.0,32326604.0,8170081.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.4336278500459456,47.88492593039831,12.102221548862806
Europe,United Kingdom,2021-04-14,4460353.0,2881.0,153091.0,38.0,40958303.0,32444439.0,8513864.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.4322619756777097,48.05947319329696,12.611462281082314
Europe,United Kingdom,2021-04-15,4462848.0,2495.0,153138.0,47.0,41505768.0,32574221.0,8931547.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.4313962743073483,48.2517173726453,13.230170002975605
Europe,United Kingdom,2021-04-16,4465360.0,2512.0,153173.0,35.0,42140989.0,32709778.0,9431211.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.430249744701435,48.45251597507032,13.970314981708496
Europe,United Kingdom,2021-04-17,4467705.0,2345.0,153216.0,43.0,42780069.0,32849223.0,9930846.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.4294117449563033,48.65907381505761,14.710417003165329
Europe,United Kingdom,2021-04-18,4470052.0,2347.0,153248.0,32.0,43084487.0,32932448.0,10152039.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.428327008276414,48.78235379091147,15.038066960498387
Europe,United Kingdom,2021-04-19,4471774.0,1722.0,153290.0,42.0,43457910.0,33032120.0,10425790.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.4279460455738597,48.92999646743063,15.443570314898755
Europe,United Kingdom,2021-04-20,4474358.0,2584.0,153321.0,31.0,43915559.0,33139742.0,10775817.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.426659198928651,49.08941536273065,15.962060193038742
Europe,United Kingdom,2021-04-21,4477096.0,2738.0,153343.0,22.0,44450252.0,33257651.0,11192601.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.4250549910030967,49.26407224074751,16.579436239374296
Europe,United Kingdom,2021-04-22,4479637.0,2541.0,153378.0,35.0,45012308.0,33388637.0,11623671.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.423893498513384,49.458099887694864,17.21797392866627
Europe,United Kingdom,2021-04-23,4482345.0,2708.0,153414.0,36.0,45613109.0,33524423.0,12088686.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.4226281109553147,49.65923770447219,17.90679385022451
Europe,United Kingdom,2021-04-24,4484754.0,2409.0,153447.0,33.0,46309512.0,33673190.0,12636322.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.4215254615972244,49.87960408678342,18.71799905126634
Europe,United Kingdom,2021-04-25,4486774.0,2020.0,153476.0,29.0,46650008.0,33752885.0,12897123.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.4206313935134687,49.997655125241494,19.104319759979628
Europe,United Kingdom,2021-04-26,4488338.0,1564.0,153500.0,24.0,47045391.0,33843580.0,13201811.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.419974164156087,50.13200030289323,19.55564964021948
Europe,United Kingdom,2021-04-27,4490457.0,2119.0,153527.0,27.0,47540984.0,33959908.0,13581076.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.4189615889874903,50.304315268722355,20.11744934033622
Europe,United Kingdom,2021-04-28,4493083.0,2626.0,153548.0,21.0,48138009.0,34094048.0,14043961.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.4174307485528312,50.503014889762156,20.80311412403241
Europe,United Kingdom,2021-04-29,4495261.0,2178.0,153573.0,25.0,48752144.0,34216616.0,14535528.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.416331109584071,50.68457307637022,21.531265135033383
Europe,United Kingdom,2021-04-30,4497760.0,2499.0,153594.0,21.0,49319518.0,34362205.0,14957313.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.4148998612642734,50.900231933739846,22.15604908956053
Europe,United Kingdom,2021-05-01,4499990.0,2230.0,153611.0,17.0,49834997.0,34505380.0,15329617.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.4135853635230298,51.11231496819917,22.70753756213844
Europe,United Kingdom,2021-05-02,4501815.0,1825.0,153627.0,16.0,50097812.0,34595304.0,15502508.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.4125569353694014,51.24551807482197,22.963638472986748
Europe,United Kingdom,2021-05-03,4503248.0,1433.0,153643.0,16.0,50297911.0,34667904.0,15630007.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.4118263084777922,51.353059393500146,23.152500877809718
Europe,United Kingdom,2021-05-04,4504769.0,1521.0,153662.0,19.0,50682567.0,34795074.0,15887493.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.4110961072587735,51.541434455432686,23.533911125484188
Europe,United Kingdom,2021-05-05,4506853.0,2084.0,153679.0,17.0,51225890.0,34934171.0,16291719.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.409895996164064,51.747476808107294,24.132685190002107
Europe,United Kingdom,2021-05-06,4509406.0,2553.0,153694.0,15.0,51834361.0,35069641.0,16764720.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.4082981217481856,51.94814653870415,24.83333465661494
Europe,United Kingdom,2021-05-07,4511975.0,2569.0,153716.0,22.0,52433184.0,35202642.0,17230542.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.4068451177145262,52.14515897569471,25.52334997547584
Europe,United Kingdom,2021-05-08,4514301.0,2326.0,153733.0,17.0,53041048.0,35371669.0,17669379.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.4054663169336736,52.395536199829905,26.173392808323925
Europe,United Kingdom,2021-05-09,4516283.0,1982.0,153751.0,18.0,53328845.0,35472295.0,17856550.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.4043703638589524,52.54459202260276,26.450646474416367
Europe,United Kingdom,2021-05-10,4517892.0,1609.0,153771.0,20.0,53675733.0,35587348.0,18088385.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.403600617279032,52.715018349570784,26.794060270776598
Europe,United Kingdom,2021-05-11,4520199.0,2307.0,153782.0,11.0,54160993.0,35722461.0,18438532.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.4021068541451385,52.91515926128654,27.312727903162333
Europe,United Kingdom,2021-05-12,4523008.0,2809.0,153790.0,8.0,54797640.0,35906671.0,18890969.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.400170859746434,53.18802684136512,27.98291621719531
Europe,United Kingdom,2021-05-13,4525337.0,2329.0,153811.0,21.0,55434965.0,36115955.0,19319010.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.3988849891179376,53.49803617109296,28.6169670930675
Europe,United Kingdom,2021-05-14,4527672.0,2335.0,153826.0,15.0,56048435.0,36336023.0,19712412.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.397463420495124,53.824019682372125,29.199707724618857
Europe,United Kingdom,2021-05-15,4529854.0,2182.0,153841.0,15.0,56677012.0,36573354.0,20103658.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.3961580218700202,54.175574623187664,29.779254704888253
Europe,United Kingdom,2021-05-16,4531792.0,1938.0,153855.0,14.0,56992075.0,36704672.0,20287403.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.395014599081335,54.37009405688159,30.05143348726456
Europe,United Kingdom,2021-05-17,4533420.0,1628.0,153870.0,15.0,57357857.0,36811405.0,20546452.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.3941262887621266,54.528196089477696,30.43515898398991
Europe,United Kingdom,2021-05-18,4535343.0,1923.0,153884.0,14.0,57855958.0,36985505.0,20870453.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.3929958549992802,54.78608787435192,30.91509692879769
Europe,United Kingdom,2021-05-19,4538201.0,2858.0,153897.0,13.0,58489834.0,37250363.0,21239471.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.3911455222014184,55.17841815785691,31.461717897612846
Europe,United Kingdom,2021-05-20,4541013.0,2812.0,153908.0,11.0,59178397.0,37518614.0,21659783.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.3892878086893825,55.57577444266045,32.08431991877342
Europe,United Kingdom,2021-05-21,4543826.0,2813.0,153912.0,4.0,59824737.0,37738271.0,22086466.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.3872775938163127,55.90114914564792,32.71635920909789
Europe,United Kingdom,2021-05-22,4546343.0,2517.0,153919.0,7.0,60587098.0,37943681.0,22643417.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.385556259173582,56.20541997580884,33.54136258346599
Europe,United Kingdom,2021-05-23,4548710.0,2367.0,153937.0,18.0,60965594.0,38070038.0,22895556.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.3841902429480006,56.39259075272642,33.91485239820696
Europe,United Kingdom,2021-05-24,4550710.0,2000.0,153941.0,4.0,61420928.0,38192417.0,23228511.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.3827908172570873,56.573868976397435,34.40805377231838
Europe,United Kingdom,2021-05-25,4553036.0,2326.0,153957.0,16.0,61995062.0,38378564.0,23616498.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.3814140718412946,56.84960580625948,34.98277324353031
Europe,United Kingdom,2021-05-26,4556405.0,3369.0,153973.0,16.0,62658639.0,38614683.0,24043956.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.379265012658006,57.19936542919296,35.61596053002524
Europe,United Kingdom,2021-05-27,4559832.0,3427.0,153984.0,11.0,63349252.0,38871200.0,24478052.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.3769665198191507,57.579340311333006,36.25898058888086
Europe,United Kingdom,2021-05-28,4563754.0,3922.0,153998.0,14.0,63989645.0,39075642.0,24914003.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.3743711865275827,57.882177257244884,36.90474843211868
Europe,United Kingdom,2021-05-29,4567501.0,3747.0,154006.0,8.0,64592019.0,39259168.0,25332851.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.371778134257661,58.154031638122696,37.525181851481115
Europe,United Kingdom,2021-05-30,4571090.0,3589.0,154020.0,14.0,64923228.0,39384055.0,25539173.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.3694370489314367,58.339024925529856,37.83080361390972
Europe,United Kingdom,2021-05-31,4574090.0,3000.0,154032.0,12.0,65211877.0,39477158.0,25734719.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.3674894897127077,58.47693703837963,38.12046304507006
Europe,United Kingdom,2021-06-01,4577254.0,3164.0,154041.0,9.0,65658949.0,39585665.0,26073284.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.3653583567789775,58.637666871242054,38.621974430170255
Europe,United Kingdom,2021-06-02,4581151.0,3897.0,154052.0,11.0,66180731.0,39758428.0,26422303.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.362735696771401,58.89357817756156,39.138971172645945
Europe,United Kingdom,2021-06-03,4586582.0,5431.0,154062.0,10.0,66749638.0,39949694.0,26799944.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.3589718879985138,59.17689770729019,39.69836526530354
Europe,United Kingdom,2021-06-04,4592750.0,6168.0,154074.0,12.0,67317593.0,40129618.0,27187975.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.3547221163790755,59.443416498224764,40.273149913072245
Europe,United Kingdom,2021-06-05,4599008.0,6258.0,154090.0,16.0,67994584.0,40333231.0,27661353.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.3505051524154776,59.74502545855559,40.97435782427381
Europe,United Kingdom,2021-06-06,4604869.0,5861.0,154104.0,14.0,68381870.0,40460576.0,27921294.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.3465447116953815,59.93365974542984,41.35940462755923
Europe,United Kingdom,2021-06-07,4609600.0,4731.0,154111.0,7.0,68800879.0,40573517.0,28227362.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.3432618882332523,60.100957597672696,41.812778681625204
Europe,United Kingdom,2021-06-08,4615134.0,5534.0,154124.0,13.0,69251163.0,40710319.0,28540844.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.3395346700659174,60.303600400397364,42.2771349855077
Europe,United Kingdom,2021-06-09,4623080.0,7946.0,154130.0,6.0,69743980.0,40886878.0,28857102.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.3339245697673414,60.565134666024065,42.74560333760852
Europe,United Kingdom,2021-06-10,4630976.0,7896.0,154145.0,15.0,70253625.0,41088485.0,29165140.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.3285640003316797,60.863772167880114,43.201895523875535
Europe,United Kingdom,2021-06-11,4639186.0,8210.0,154162.0,17.0,70769348.0,41297016.0,29472332.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.3230398608721443,61.17266608971589,43.65693454271002
Europe,United Kingdom,2021-06-12,4647229.0,8043.0,154178.0,16.0,71343859.0,41551201.0,29792658.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.3176329378216565,61.54918661434687,44.13142876374174
Europe,United Kingdom,2021-06-13,4654848.0,7619.0,154191.0,13.0,71672208.0,41698429.0,29973779.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.312481954297971,61.767273298456374,44.39972065327766
Europe,United Kingdom,2021-06-14,4661132.0,6284.0,154203.0,12.0,72040763.0,41831056.0,30209707.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.30827361250443,61.963731734714344,44.74919735070332
Europe,United Kingdom,2021-06-15,4668267.0,7135.0,154215.0,12.0,72461462.0,42021089.0,30440373.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.3034742871391036,62.2452248395679,45.09087952445288
Europe,United Kingdom,2021-06-16,4678629.0,10362.0,154228.0,13.0,72891861.0,42216654.0,30675207.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.2964357721033233,62.53491241515049,45.43873569567146
Europe,United Kingdom,2021-06-17,4689429.0,10800.0,154249.0,21.0,73359099.0,42460632.0,30898467.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.2892917240030717,62.89631345989515,45.769447469887545
Europe,United Kingdom,2021-06-18,4700481.0,11052.0,154265.0,16.0,73787916.0,42683772.0,31104144.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.2818981716977476,63.22684747986548,46.07411380324525
Europe,United Kingdom,2021-06-19,4711587.0,11106.0,154274.0,9.0,74304520.0,42964013.0,31340507.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.2743532062551326,63.64196437639011,46.42423485981174
Europe,United Kingdom,2021-06-20,4721907.0,10320.0,154291.0,17.0,74577678.0,43127763.0,31449915.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.2675569425657898,63.88452485756848,46.58629933080267
Europe,United Kingdom,2021-06-21,4730354.0,8447.0,154311.0,20.0,74638083.0,43148843.0,31489240.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.262144862731203,63.915750353405066,46.644550878420006
Europe,United Kingdom,2021-06-22,4740441.0,10087.0,154333.0,22.0,75188795.0,43448680.0,31740115.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.255667563418678,64.35989451826052,47.01616834843909
Europe,United Kingdom,2021-06-23,4756749.0,16308.0,154346.0,13.0,75564430.0,43656327.0,31908103.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.2447791548387355,64.66747898381927,47.26500651706316
Europe,United Kingdom,2021-06-24,4774151.0,17402.0,154364.0,18.0,75963777.0,43877861.0,32085916.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.233328815950731,64.99563405946732,47.52839831455794
Europe,United Kingdom,2021-06-25,4792502.0,18351.0,154373.0,9.0,76341044.0,44080358.0,32260686.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.221135849291247,65.29558990531268,47.7872825606376
Europe,United Kingdom,2021-06-26,4811216.0,18714.0,154402.0,29.0,76774990.0,44314799.0,32460191.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.209209480513866,65.64286393137644,48.08280640062228
Europe,United Kingdom,2021-06-27,4829385.0,18169.0,154424.0,22.0,77038257.0,44454511.0,32583746.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.1975914117429034,65.84981727456051,48.26582661590164
Europe,United Kingdom,2021-06-28,4845686.0,16301.0,154441.0,17.0,77303533.0,44581771.0,32721762.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.18718546765102,66.03832565217736,48.47026769907913
Europe,United Kingdom,2021-06-29,4864188.0,18502.0,154465.0,24.0,77592212.0,44719762.0,32872450.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.1755557145406383,66.24272970322032,48.69347963060772
Europe,United Kingdom,2021-06-30,4892606.0,28418.0,154483.0,18.0,77909177.0,44860978.0,33048199.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.15747885687096,66.4519108996178,48.95381405507561
Europe,United Kingdom,2021-07-01,4920805.0,28199.0,154507.0,24.0,78254768.0,45013503.0,33241265.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.139872439570355,66.67784395239173,49.239799898490475
Europe,United Kingdom,2021-07-02,4949728.0,28923.0,154533.0,26.0,78555851.0,45137108.0,33418743.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.122050342968341,66.86093823194014,49.50269546538254
Europe,United Kingdom,2021-07-03,4978522.0,28794.0,154561.0,28.0,78889449.0,45274497.0,33614952.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.104555930454862,67.06445054918359,49.793336988750646
Europe,United Kingdom,2021-07-04,5004861.0,26339.0,154592.0,31.0,79078081.0,45351719.0,33726362.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.0888370326368704,67.17883836889385,49.95836699307482
Europe,United Kingdom,2021-07-05,5028871.0,24010.0,154623.0,31.0,79302857.0,45428681.0,33874176.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.0747060324275566,67.292841054405,50.17732171041771
Europe,United Kingdom,2021-07-06,5054041.0,25170.0,154653.0,30.0,79541794.0,45514492.0,34027302.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.0599870479879367,67.41995163425476,50.40414501570577
Europe,United Kingdom,2021-07-07,5088960.0,34919.0,154680.0,27.0,79800224.0,45601445.0,34198779.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.0395208451235614,67.54875384200989,50.65815138902501
Europe,United Kingdom,2021-07-08,5125020.0,36060.0,154715.0,35.0,80072121.0,45697875.0,34374246.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,3.018817487541512,67.69159419132306,50.91806809101539
Europe,United Kingdom,2021-07-09,5163617.0,38597.0,154750.0,35.0,80341023.0,45787958.0,34553065.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,2.9969302525729544,67.82503282232148,51.18295006160369
Europe,United Kingdom,2021-07-10,5197637.0,34020.0,154792.0,42.0,80646232.0,45881721.0,34764511.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,2.978122558385666,67.96392258352287,51.49616193032579
Europe,United Kingdom,2021-07-11,5230441.0,32804.0,154845.0,53.0,80795852.0,45923721.0,34872131.0,272.898,40.8,39753.244,81.32,0.932,67508936.0,2.9604578275522084,68.02613656953504,51.65557786305504
